,times__lg
37029,220.49404644966125
37030,220.5005486011505
37031,220.5086190700531
37032,220.51452493667603
37033,220.51942801475525
37034,220.52326655387878
37035,220.5291485786438
37036,220.53609037399292
37037,220.54259514808655
37038,220.54833507537842
37039,220.55407571792603
37040,220.55888962745667
37041,220.56541347503662
37042,220.5711030960083
37043,220.57648301124573
37044,220.59023690223694
37045,220.59622526168823
37046,220.60318970680237
37047,220.60962080955505
37048,220.61600804328918
37049,220.619961977005
37050,220.62549376487732
37051,220.63128519058228
37052,220.63554787635803
37053,220.64119696617126
37054,220.645183801651
37055,220.64975810050964
37056,220.65684032440186
37057,220.6625919342041
37058,220.6703143119812
37059,220.67546486854553
37060,220.68136978149414
37061,220.68656015396118
37062,220.69016480445862
37063,220.6940484046936
37064,220.69799661636353
37065,220.7037456035614
37066,220.7101001739502
37067,220.71979999542236
37068,220.72812175750732
37069,220.7327253818512
37070,220.73871040344238
37071,220.7437620162964
37072,220.74950003623962
37073,220.75498008728027
37074,220.76021647453308
37075,220.7652473449707
37076,220.76914834976196
37077,220.77547359466553
37078,220.7800407409668
37079,220.7869086265564
37080,220.79176878929138
37081,220.7955424785614
37082,220.8019905090332
37083,220.80775141716003
37084,220.815495967865
37085,220.82172560691833
37086,220.8272843360901
37087,220.8318293094635
37088,220.83829617500305
37089,220.84472060203552
37090,220.8495123386383
37091,220.85620784759521
37092,220.8620171546936
37093,220.8678960800171
37094,220.87487864494324
37095,220.88089799880981
37096,220.88616943359375
37097,220.89360904693604
37098,220.89946794509888
37099,220.90383315086365
37100,220.91180300712585
37101,220.9182813167572
37102,220.9231674671173
37103,220.9276831150055
37104,220.93219780921936
37105,220.93745517730713
37106,220.9437608718872
37107,220.948983669281
37108,220.9548053741455
37109,220.9597363471985
37110,220.96497225761414
37111,220.97512340545654
37112,220.97977328300476
37113,220.98501253128052
37114,220.99301862716675
37115,221.00028038024902
37116,221.005784034729
37117,221.01038074493408
37118,221.01554083824158
37119,221.02326488494873
37120,221.0313057899475
37121,221.0392460823059
37122,221.04526948928833
37123,221.04956221580505
37124,221.0537724494934
37125,221.0590136051178
37126,221.06273460388184
37127,221.06786799430847
37128,221.07283782958984
37129,221.07953095436096
37130,221.0839867591858
37131,221.08930730819702
37132,221.09390211105347
37133,221.10125088691711
37134,221.1051802635193
37135,221.1115984916687
37136,221.13416051864624
37137,221.13891053199768
37138,221.1431860923767
37139,221.14894556999207
37140,221.15591049194336
37141,221.1664171218872
37142,221.17242074012756
37143,221.17909717559814
37144,221.1857409477234
37145,221.19001746177673
37146,221.19492197036743
37147,221.1998245716095
37148,221.20506811141968
37149,221.21257305145264
37150,221.21829342842102
37151,221.22276520729065
37152,221.2286672592163
37153,221.23456859588623
37154,221.24079537391663
37155,221.24859404563904
37156,221.25374031066895
37157,221.25909972190857
37158,221.26433157920837
37159,221.2688558101654
37160,221.27424144744873
37161,221.27994418144226
37162,221.28506422042847
37163,221.29113054275513
37164,221.29563188552856
37165,221.30149483680725
37166,221.30595588684082
37167,221.31227135658264
37168,221.31740140914917
37169,221.32446479797363
37170,221.33326935768127
37171,221.34066891670227
37172,221.34596800804138
37173,221.35104274749756
37174,221.35742950439453
37175,221.36134576797485
37176,221.36788368225098
37177,221.37577772140503
37178,221.38274836540222
37179,221.38782286643982
37180,221.3949568271637
37181,221.4028115272522
37182,221.40793919563293
37183,221.41389346122742
37184,221.4203073978424
37185,221.42518973350525
37186,221.4307985305786
37187,221.4353940486908
37188,221.43945956230164
37189,221.45105457305908
37190,221.45513701438904
37191,221.46002411842346
37192,221.4645800590515
37193,221.4696569442749
37194,221.47647833824158
37195,221.48148036003113
37196,221.49045062065125
37197,221.4973554611206
37198,221.50212001800537
37199,221.5083773136139
37200,221.5153546333313
37201,221.5211980342865
37202,221.52771186828613
37203,221.5335659980774
37204,221.53741717338562
37205,221.54471707344055
37206,221.5528438091278
37207,221.55805563926697
37208,221.56208038330078
37209,221.5694706439972
37210,221.575763463974
37211,221.58260011672974
37212,221.58647918701172
37213,221.59303259849548
37214,221.59881496429443
37215,221.60669374465942
37216,221.6116018295288
37217,221.61827731132507
37218,221.62257480621338
37219,221.62762260437012
37220,221.63252019882202
37221,221.63863897323608
37222,221.64529037475586
37223,221.65097284317017
37224,221.6548957824707
37225,221.66107511520386
37226,221.66603422164917
37227,221.6706256866455
37228,221.67595195770264
37229,221.68051958084106
37230,221.68746376037598
37231,221.69577169418335
37232,221.69994354248047
37233,221.7045304775238
37234,221.71029949188232
37235,221.7149419784546
37236,221.72154021263123
37237,221.72676134109497
37238,221.73224663734436
37239,221.73693561553955
37240,221.74476027488708
37241,221.7497808933258
37242,221.7538402080536
37243,221.75780749320984
37244,221.76496410369873
37245,221.77024960517883
37246,221.77672624588013
37247,221.78163814544678
37248,221.7887053489685
37249,221.79558420181274
37250,221.8008303642273
37251,221.8063931465149
37252,221.81181859970093
37253,221.81705260276794
37254,221.82482886314392
37255,221.83025360107422
37256,221.8402247428894
37257,221.84774017333984
37258,221.85311770439148
37259,221.85750937461853
37260,221.8644938468933
37261,221.868572473526
37262,221.87255024909973
37263,221.87679862976074
37264,221.88223934173584
37265,221.88869762420654
37266,221.89332056045532
37267,221.9010932445526
37268,221.9078266620636
37269,221.91230154037476
37270,221.91755175590515
37271,221.92308235168457
37272,221.92892122268677
37273,221.93319129943848
37274,221.93703508377075
37275,221.94368815422058
37276,221.94799208641052
37277,221.95397186279297
37278,221.95915031433105
37279,221.96291613578796
37280,221.9671368598938
37281,221.97191166877747
37282,221.977068901062
37283,221.98219799995422
37284,221.98728442192078
37285,221.99157094955444
37286,221.99554133415222
37287,222.00192666053772
37288,222.00644850730896
37289,222.0134129524231
37290,222.01804423332214
37291,222.0254111289978
37292,222.03120493888855
37293,222.03767156600952
37294,222.04303169250488
37295,222.04961133003235
37296,222.05476593971252
37297,222.0623700618744
37298,222.0683000087738
37299,222.07485008239746
37300,222.08100819587708
37301,222.08623671531677
37302,222.09174251556396
37303,222.0962142944336
37304,222.1050899028778
37305,222.11271119117737
37306,222.11858224868774
37307,222.1238672733307
37308,222.12948203086853
37309,222.1351797580719
37310,222.14072012901306
37311,222.14800000190735
37312,222.15349912643433
37313,222.1584849357605
37314,222.16452980041504
37315,222.16976928710938
37316,222.17501950263977
37317,222.1800138950348
37318,222.18806219100952
37319,222.19809412956238
37320,222.2022020816803
37321,222.20814299583435
37322,222.21241188049316
37323,222.2202184200287
37324,222.2263641357422
37325,222.2316517829895
37326,222.23502278327942
37327,222.23963332176208
37328,222.24416065216064
37329,222.24817633628845
37330,222.2566602230072
37331,222.26352262496948
37332,222.26824140548706
37333,222.27378153800964
37334,222.2784652709961
37335,222.28358674049377
37336,222.2900767326355
37337,222.29501748085022
37338,222.29904532432556
37339,222.3039231300354
37340,222.30867099761963
37341,222.31719279289246
37342,222.3231041431427
37343,222.32834100723267
37344,222.3341841697693
37345,222.33833980560303
37346,222.34474658966064
37347,222.34971714019775
37348,222.35685539245605
37349,222.36581563949585
37350,222.3716688156128
37351,222.37697863578796
37352,222.3854534626007
37353,222.39548230171204
37354,222.40015649795532
37355,222.4058096408844
37356,222.41045093536377
37357,222.41501212120056
37358,222.42014265060425
37359,222.4253852367401
37360,222.43112421035767
37361,222.43687510490417
37362,222.4417495727539
37363,222.44881296157837
37364,222.45291018486023
37365,222.4577853679657
37366,222.46317672729492
37367,222.4695417881012
37368,222.47409439086914
37369,222.47910022735596
37370,222.48557114601135
37371,222.49142956733704
37372,222.49698686599731
37373,222.50126266479492
37374,222.50605034828186
37375,222.51054644584656
37376,222.51680874824524
37377,222.52219200134277
37378,222.52556896209717
37379,222.53187465667725
37380,222.53621816635132
37381,222.54289746284485
37382,222.5492730140686
37383,222.55625939369202
37384,222.56663608551025
37385,222.57349944114685
37386,222.58048510551453
37387,222.58505606651306
37388,222.590393781662
37389,222.59688210487366
37390,222.6039547920227
37391,222.61010360717773
37392,222.61646008491516
37393,222.6205084323883
37394,222.62559270858765
37395,222.6315085887909
37396,222.638277053833
37397,222.64416432380676
37398,222.64870953559875
37399,222.65450763702393
37400,222.65974950790405
37401,222.6658000946045
37402,222.67039132118225
37403,222.67629051208496
37404,222.68374919891357
37405,222.69165658950806
37406,222.69855570793152
37407,222.70591831207275
37408,222.71060037612915
37409,222.71805453300476
37410,222.72314858436584
37411,222.7289490699768
37412,222.73389840126038
37413,222.7421054840088
37414,222.74831128120422
37415,222.75383949279785
37416,222.75969099998474
37417,222.7650535106659
37418,222.7708683013916
37419,222.77568316459656
37420,222.78137516975403
37421,222.7864809036255
37422,222.7915997505188
37423,222.7970998287201
37424,222.80218386650085
37425,222.80901718139648
37426,222.81522798538208
37427,222.81922245025635
37428,222.82451224327087
37429,222.8294575214386
37430,222.83472609519958
37431,222.84174394607544
37432,222.84917402267456
37433,222.85470581054688
37434,222.8602147102356
37435,222.86676669120789
37436,222.87432765960693
37437,222.8814821243286
37438,222.88689923286438
37439,222.89265894889832
37440,222.89985489845276
37441,222.90745663642883
37442,222.91382479667664
37443,222.92246770858765
37444,222.92879390716553
37445,222.93457317352295
37446,222.94222736358643
37447,222.94712567329407
37448,222.95269560813904
37449,222.9574716091156
37450,222.9656856060028
37451,222.9720754623413
37452,222.98289155960083
37453,222.98942756652832
37454,222.99559354782104
37455,222.99988460540771
37456,223.00472211837769
37457,223.01116299629211
37458,223.0164430141449
37459,223.02110266685486
37460,223.02795696258545
37461,223.03473663330078
37462,223.0406506061554
37463,223.04652214050293
37464,223.05247330665588
37465,223.0586874485016
37466,223.064471244812
37467,223.07450461387634
37468,223.0807204246521
37469,223.08802962303162
37470,223.09430742263794
37471,223.10065913200378
37472,223.10663270950317
37473,223.11245036125183
37474,223.11857867240906
37475,223.12681698799133
37476,223.13112139701843
37477,223.1379189491272
37478,223.14367938041687
37479,223.1476492881775
37480,223.15880155563354
37481,223.16342544555664
37482,223.1696319580078
37483,223.1772232055664
37484,223.18240785598755
37485,223.1877076625824
37486,223.19452118873596
37487,223.19949340820312
37488,223.20644307136536
37489,223.21169900894165
37490,223.21692562103271
37491,223.22077441215515
37492,223.22775292396545
37493,223.23358869552612
37494,223.23825025558472
37495,223.24186873435974
37496,223.24752163887024
37497,223.25247430801392
37498,223.25915384292603
37499,223.2652575969696
37500,223.26987290382385
37501,223.27530884742737
37502,223.2799150943756
37503,223.2848720550537
37504,223.29298520088196
37505,223.2977855205536
37506,223.30674743652344
37507,223.3141520023346
37508,223.32074975967407
37509,223.3254201412201
37510,223.33138704299927
37511,223.33611917495728
37512,223.3411054611206
37513,223.34659123420715
37514,223.35106992721558
37515,223.35739374160767
37516,223.3637716770172
37517,223.36878561973572
37518,223.37468242645264
37519,223.38174772262573
37520,223.38624548912048
37521,223.391263961792
37522,223.39766907691956
37523,223.40436577796936
37524,223.40931129455566
37525,223.41518235206604
37526,223.42045140266418
37527,223.4249312877655
37528,223.42942094802856
37529,223.4352207183838
37530,223.4408962726593
37531,223.44685530662537
37532,223.470636844635
37533,223.47824668884277
37534,223.4831280708313
37535,223.48891139030457
37536,223.496080160141
37537,223.50204753875732
37538,223.50670909881592
37539,223.51247835159302
37540,223.51583790779114
37541,223.52174949645996
37542,223.52642464637756
37543,223.53223490715027
37544,223.5401849746704
37545,223.54679799079895
37546,223.55197429656982
37547,223.55716919898987
37548,223.5628674030304
37549,223.57017278671265
37550,223.57626795768738
37551,223.58284664154053
37552,223.58912229537964
37553,223.59319043159485
37554,223.5997474193573
37555,223.60649132728577
37556,223.61117935180664
37557,223.6174738407135
37558,223.62442278862
37559,223.63099598884583
37560,223.6353724002838
37561,223.6412432193756
37562,223.64991807937622
37563,223.65951132774353
37564,223.6635673046112
37565,223.6694371700287
37566,223.67619824409485
37567,223.68196964263916
37568,223.68562078475952
37569,223.6909260749817
37570,223.69485473632812
37571,223.70058631896973
37572,223.70604825019836
37573,223.71091747283936
37574,223.7153844833374
37575,223.7239911556244
37576,223.73052716255188
37577,223.73523020744324
37578,223.74277544021606
37579,223.74800992012024
37580,223.75462317466736
37581,223.76144123077393
37582,223.766841173172
37583,223.77506709098816
37584,223.78107213974
37585,223.78695464134216
37586,223.79339289665222
37587,223.79990339279175
37588,223.80740475654602
37589,223.81430864334106
37590,223.81893849372864
37591,223.82345390319824
37592,223.82988357543945
37593,223.834459066391
37594,223.8390815258026
37595,223.8435332775116
37596,223.85170245170593
37597,223.85671997070312
37598,223.8622326850891
37599,223.8688907623291
37600,223.87455344200134
37601,223.87900924682617
37602,223.88561701774597
37603,223.88996744155884
37604,223.89556860923767
37605,223.90166687965393
37606,223.90596866607666
37607,223.9112992286682
37608,223.9151430130005
37609,223.9188952445984
37610,223.92309951782227
37611,223.93001985549927
37612,223.93569684028625
37613,223.9407730102539
37614,223.94577169418335
37615,223.9503893852234
37616,223.95406222343445
37617,223.95862865447998
37618,223.96421337127686
37619,223.96857690811157
37620,223.97261238098145
37621,223.9776644706726
37622,223.98468160629272
37623,223.99322724342346
37624,223.99815797805786
37625,224.00668001174927
37626,224.01077508926392
37627,224.01525259017944
37628,224.02351331710815
37629,224.02724027633667
37630,224.0327217578888
37631,224.03720545768738
37632,224.04114985466003
37633,224.0466446876526
37634,224.05127906799316
37635,224.05650639533997
37636,224.06094002723694
37637,224.06628513336182
37638,224.07094168663025
37639,224.07866549491882
37640,224.08623886108398
37641,224.09028434753418
37642,224.09539556503296
37643,224.1009624004364
37644,224.10927319526672
37645,224.11595726013184
37646,224.12175583839417
37647,224.12776708602905
37648,224.1326243877411
37649,224.13670539855957
37650,224.1429738998413
37651,224.1510226726532
37652,224.15743160247803
37653,224.16495990753174
37654,224.17062187194824
37655,224.17647743225098
37656,224.18191409111023
37657,224.18619012832642
37658,224.19166898727417
37659,224.20026326179504
37660,224.20438623428345
37661,224.21209859848022
37662,224.21906542778015
37663,224.22462725639343
37664,224.22802758216858
37665,224.23248672485352
37666,224.23915839195251
37667,224.2433521747589
37668,224.2480263710022
37669,224.2520833015442
37670,224.25684022903442
37671,224.2660756111145
37672,224.27279376983643
37673,224.2789375782013
37674,224.28410625457764
37675,224.28917336463928
37676,224.29462718963623
37677,224.299870967865
37678,224.30385661125183
37679,224.3096628189087
37680,224.31635069847107
37681,224.32346272468567
37682,224.32880806922913
37683,224.33430790901184
37684,224.34101033210754
37685,224.34632229804993
37686,224.35383701324463
37687,224.36046624183655
37688,224.36714100837708
37689,224.37101244926453
37690,224.38276433944702
37691,224.38792061805725
37692,224.393794298172
37693,224.39842057228088
37694,224.40533065795898
37695,224.41295623779297
37696,224.41893434524536
37697,224.42634415626526
37698,224.43090343475342
37699,224.43743705749512
37700,224.44325256347656
37701,224.45010256767273
37702,224.4543719291687
37703,224.45837378501892
37704,224.4661464691162
37705,224.472003698349
37706,224.4780387878418
37707,224.48392033576965
37708,224.49026823043823
37709,224.49438452720642
37710,224.5006730556488
37711,224.50660753250122
37712,224.51145243644714
37713,224.51693749427795
37714,224.52216696739197
37715,224.52800273895264
37716,224.53150534629822
37717,224.53548955917358
37718,224.54145526885986
37719,224.54796242713928
37720,224.55747485160828
37721,224.56278014183044
37722,224.5691900253296
37723,224.57481408119202
37724,224.58137559890747
37725,224.58568930625916
37726,224.59274411201477
37727,224.59796667099
37728,224.60421442985535
37729,224.6106674671173
37730,224.61651277542114
37731,224.62539291381836
37732,224.6311480998993
37733,224.63912177085876
37734,224.64468836784363
37735,224.65047454833984
37736,224.65542125701904
37737,224.65965700149536
37738,224.67033910751343
37739,224.67753982543945
37740,224.68188738822937
37741,224.68801927566528
37742,224.69316244125366
37743,224.69923162460327
37744,224.70380878448486
37745,224.70987200737
37746,224.7186360359192
37747,224.72357535362244
37748,224.7296974658966
37749,224.73538064956665
37750,224.7396969795227
37751,224.7454514503479
37752,224.74956917762756
37753,224.75586342811584
37754,224.76283311843872
37755,224.7693190574646
37756,224.777250289917
37757,224.78305506706238
37758,224.78943991661072
37759,224.79524898529053
37760,224.7998170852661
37761,224.80438661575317
37762,224.81109166145325
37763,224.81806540489197
37764,224.82270121574402
37765,224.8273470401764
37766,224.833402633667
37767,224.83857083320618
37768,224.8440272808075
37769,224.84786343574524
37770,224.8524947166443
37771,224.8577651977539
37772,224.86315202713013
37773,224.8667709827423
37774,224.8737678527832
37775,224.87887382507324
37776,224.88501906394958
37777,224.88953733444214
37778,224.89357495307922
37779,224.89851450920105
37780,224.90441274642944
37781,224.91104531288147
37782,224.916339635849
37783,224.9212613105774
37784,224.93013548851013
37785,224.93642926216125
37786,224.94111394882202
37787,224.94631695747375
37788,224.95539617538452
37789,224.95945143699646
37790,224.9662172794342
37791,224.97238898277283
37792,224.9763901233673
37793,224.9810028076172
37794,224.9868881702423
37795,224.99379539489746
37796,224.99789237976074
37797,225.0019187927246
37798,225.00836730003357
37799,225.0147967338562
37800,225.02032136917114
37801,225.02608680725098
37802,225.03302454948425
37803,225.03935408592224
37804,225.04469323158264
37805,225.04854583740234
37806,225.0531108379364
37807,225.06154227256775
37808,225.06769251823425
37809,225.07453227043152
37810,225.07989382743835
37811,225.08478784561157
37812,225.0899920463562
37813,225.09698176383972
37814,225.10317397117615
37815,225.10745763778687
37816,225.1137557029724
37817,225.12141489982605
37818,225.12730383872986
37819,225.13246512413025
37820,225.13672828674316
37821,225.14219737052917
37822,225.14744186401367
37823,225.1542956829071
37824,225.16191267967224
37825,225.16803884506226
37826,225.17616319656372
37827,225.1808226108551
37828,225.18504643440247
37829,225.18902206420898
37830,225.19667768478394
37831,225.20379614830017
37832,225.2108051776886
37833,225.21806406974792
37834,225.2221007347107
37835,225.2291510105133
37836,225.23440861701965
37837,225.23903632164001
37838,225.24363207817078
37839,225.24933385849
37840,225.25335907936096
37841,225.2592647075653
37842,225.26453685760498
37843,225.26904273033142
37844,225.2773082256317
37845,225.28338956832886
37846,225.28925967216492
37847,225.29471826553345
37848,225.3020477294922
37849,225.30699396133423
37850,225.31359553337097
37851,225.31958174705505
37852,225.3248245716095
37853,225.334379196167
37854,225.34262561798096
37855,225.3478238582611
37856,225.35566020011902
37857,225.36171102523804
37858,225.3669834136963
37859,225.3714783191681
37860,225.37695980072021
37861,225.38236618041992
37862,225.38927459716797
37863,225.39556217193604
37864,225.40478992462158
37865,225.40923142433167
37866,225.4151051044464
37867,225.42145156860352
37868,225.42610669136047
37869,225.43069529533386
37870,225.43623805046082
37871,225.4433364868164
37872,225.45199584960938
37873,225.45810461044312
37874,225.46324729919434
37875,225.4684455394745
37876,225.47498178482056
37877,225.48211097717285
37878,225.48682045936584
37879,225.4957981109619
37880,225.49954271316528
37881,225.506196975708
37882,225.51023030281067
37883,225.51675391197205
37884,225.52291250228882
37885,225.5300736427307
37886,225.53501796722412
37887,225.53994822502136
37888,225.54724669456482
37889,225.55175185203552
37890,225.55660963058472
37891,225.5604372024536
37892,225.56685042381287
37893,225.5736210346222
37894,225.57799005508423
37895,225.58453559875488
37896,225.59753131866455
37897,225.60344910621643
37898,225.60767436027527
37899,225.61534452438354
37900,225.6233582496643
37901,225.62776470184326
37902,225.6353018283844
37903,225.64114999771118
37904,225.64824151992798
37905,225.6543846130371
37906,225.66115498542786
37907,225.66627311706543
37908,225.67187404632568
37909,225.67574000358582
37910,225.68042302131653
37911,225.6968469619751
37912,225.70235872268677
37913,225.7084846496582
37914,225.71434330940247
37915,225.719740152359
37916,225.7252070903778
37917,225.73037147521973
37918,225.7363760471344
37919,225.7421588897705
37920,225.746111869812
37921,225.75017476081848
37922,225.75519943237305
37923,225.7622585296631
37924,225.7681803703308
37925,225.7735137939453
37926,225.7810926437378
37927,225.78636169433594
37928,225.79155278205872
37929,225.79877614974976
37930,225.80252480506897
37931,225.80759191513062
37932,225.81335711479187
37933,225.81900143623352
37934,225.82417798042297
37935,225.82904052734375
37936,225.83489561080933
37937,225.84107446670532
37938,225.84542655944824
37939,225.85062074661255
37940,225.8551721572876
37941,225.8616178035736
37942,225.87114930152893
37943,225.87796139717102
37944,225.88329911231995
37945,225.89201259613037
37946,225.89754271507263
37947,225.9038906097412
37948,225.9100785255432
37949,225.91651964187622
37950,225.92309641838074
37951,225.92862820625305
37952,225.93370509147644
37953,225.93794107437134
37954,225.94630932807922
37955,225.95447516441345
37956,225.95941829681396
37957,225.96565532684326
37958,225.96969175338745
37959,225.97484397888184
37960,225.98029947280884
37961,225.98710823059082
37962,225.99245285987854
37963,225.99760556221008
37964,226.00276160240173
37965,226.00796961784363
37966,226.0153157711029
37967,226.0205328464508
37968,226.02510333061218
37969,226.030357837677
37970,226.0365002155304
37971,226.04536819458008
37972,226.05085062980652
37973,226.05597066879272
37974,226.0621738433838
37975,226.06603360176086
37976,226.07233333587646
37977,226.07851600646973
37978,226.08452033996582
37979,226.09076714515686
37980,226.0982322692871
37981,226.10291576385498
37982,226.10861015319824
37983,226.11482453346252
37984,226.11936163902283
37985,226.123619556427
37986,226.13087248802185
37987,226.1369457244873
37988,226.14504408836365
37989,226.15324687957764
37990,226.15695357322693
37991,226.16103625297546
37992,226.1681387424469
37993,226.17332983016968
37994,226.1807873249054
37995,226.1845395565033
37996,226.19113683700562
37997,226.19770741462708
37998,226.20584678649902
37999,226.21092295646667
38000,226.21740770339966
38001,226.22233986854553
38002,226.2277569770813
38003,226.2351677417755
38004,226.24093866348267
38005,226.2469072341919
38006,226.252831697464
38007,226.25973463058472
38008,226.26533269882202
38009,226.2718539237976
38010,226.27909970283508
38011,226.28404760360718
38012,226.28936672210693
38013,226.29364490509033
38014,226.29799842834473
38015,226.3024981021881
38016,226.30702590942383
38017,226.31149005889893
38018,226.31738138198853
38019,226.32379698753357
38020,226.33057570457458
38021,226.33675146102905
38022,226.34224367141724
38023,226.34886574745178
38024,226.35593032836914
38025,226.36089062690735
38026,226.36697506904602
38027,226.3737609386444
38028,226.38115048408508
38029,226.38872456550598
38030,226.39455437660217
38031,226.3982446193695
38032,226.40466904640198
38033,226.40938758850098
38034,226.41411757469177
38035,226.42192459106445
38036,226.42734360694885
38037,226.4328751564026
38038,226.43868613243103
38039,226.44799304008484
38040,226.45301508903503
38041,226.4592673778534
38042,226.46417379379272
38043,226.46907663345337
38044,226.4750418663025
38045,226.47995042800903
38046,226.48735737800598
38047,226.49376583099365
38048,226.49933195114136
38049,226.5070652961731
38050,226.51164555549622
38051,226.51560258865356
38052,226.52075147628784
38053,226.52566599845886
38054,226.53198742866516
38055,226.53617882728577
38056,226.54279017448425
38057,226.54927730560303
38058,226.55505514144897
38059,226.56167840957642
38060,226.56603693962097
38061,226.57550716400146
38062,226.58208990097046
38063,226.59011578559875
38064,226.5959403514862
38065,226.60545349121094
38066,226.60974860191345
38067,226.61405301094055
38068,226.61828446388245
38069,226.6222071647644
38070,226.62914562225342
38071,226.6327817440033
38072,226.63797545433044
38073,226.642591714859
38074,226.6510410308838
38075,226.65878987312317
38076,226.6652615070343
38077,226.67110872268677
38078,226.67654395103455
38079,226.6830232143402
38080,226.68765377998352
38081,226.69143676757812
38082,226.69525337219238
38083,226.70018649101257
38084,226.70569038391113
38085,226.71183586120605
38086,226.71883296966553
38087,226.72286748886108
38088,226.72885012626648
38089,226.73284554481506
38090,226.73944091796875
38091,226.74475121498108
38092,226.7519896030426
38093,226.75627613067627
38094,226.76368832588196
38095,226.77135014533997
38096,226.7791247367859
38097,226.78443098068237
38098,226.78805899620056
38099,226.79443097114563
38100,226.80027318000793
38101,226.8087875843048
38102,226.81452918052673
38103,226.82179832458496
38104,226.82702946662903
38105,226.83412313461304
38106,226.8387908935547
38107,226.84484672546387
38108,226.8535177707672
38109,226.8581964969635
38110,226.86274313926697
38111,226.86878633499146
38112,226.8738842010498
38113,226.87878108024597
38114,226.88410472869873
38115,226.8887073993683
38116,226.89608120918274
38117,226.8998339176178
38118,226.90842938423157
38119,226.91436457633972
38120,226.92264199256897
38121,226.92924737930298
38122,226.93453669548035
38123,226.94110083580017
38124,226.9459846019745
38125,226.9533703327179
38126,226.95900321006775
38127,226.963392496109
38128,226.96956586837769
38129,226.97599625587463
38130,226.98244833946228
38131,226.9880084991455
38132,226.99413228034973
38133,226.99997186660767
38134,227.00701189041138
38135,227.01142263412476
38136,227.01914954185486
38137,227.02607655525208
38138,227.0308861732483
38139,227.03727316856384
38140,227.04263544082642
38141,227.04769778251648
38142,227.05259585380554
38143,227.0599627494812
38144,227.06577348709106
38145,227.07160568237305
38146,227.0801031589508
38147,227.08597779273987
38148,227.09275317192078
38149,227.10002541542053
38150,227.10694861412048
38151,227.1133725643158
38152,227.11912298202515
38153,227.1237494945526
38154,227.1286063194275
38155,227.13353753089905
38156,227.1394863128662
38157,227.14556097984314
38158,227.15184020996094
38159,227.1570963859558
38160,227.16195034980774
38161,227.16803288459778
38162,227.17768216133118
38163,227.18423676490784
38164,227.18968629837036
38165,227.19582843780518
38166,227.20414519309998
38167,227.21446466445923
38168,227.21961450576782
38169,227.22520303726196
38170,227.22978830337524
38171,227.2347433567047
38172,227.24428272247314
38173,227.24988651275635
38174,227.25372529029846
38175,227.25920414924622
38176,227.26437520980835
38177,227.2685034275055
38178,227.2740421295166
38179,227.28012776374817
38180,227.28569102287292
38181,227.29079818725586
38182,227.2966136932373
38183,227.30028128623962
38184,227.31027340888977
38185,227.31461644172668
38186,227.3187038898468
38187,227.32297945022583
38188,227.32733726501465
38189,227.33134698867798
38190,227.33979749679565
38191,227.344140291214
38192,227.35138058662415
38193,227.35616445541382
38194,227.3602809906006
38195,227.367205619812
38196,227.3742697238922
38197,227.3797845840454
38198,227.38392090797424
38199,227.3878297805786
38200,227.3935124874115
38201,227.3987910747528
38202,227.4037892818451
38203,227.4108440876007
38204,227.4149363040924
38205,227.42259883880615
38206,227.42827439308167
38207,227.43393850326538
38208,227.43847751617432
38209,227.44207501411438
38210,227.44992756843567
38211,227.45782947540283
38212,227.46774220466614
38213,227.47303175926208
38214,227.47958731651306
38215,227.48418712615967
38216,227.49005460739136
38217,227.49865651130676
38218,227.50456070899963
38219,227.50959038734436
38220,227.51667380332947
38221,227.52141952514648
38222,227.5252721309662
38223,227.5313971042633
38224,227.53692150115967
38225,227.54113960266113
38226,227.54752779006958
38227,227.55377507209778
38228,227.5589632987976
38229,227.5671682357788
38230,227.57114100456238
38231,227.57542872428894
38232,227.5805847644806
38233,227.58526992797852
38234,227.59044790267944
38235,227.5951051712036
38236,227.60087037086487
38237,227.6081120967865
38238,227.6146755218506
38239,227.62003326416016
38240,227.62580585479736
38241,227.63330245018005
38242,227.6400969028473
38243,227.64921355247498
38244,227.65512466430664
38245,227.66111207008362
38246,227.6660192012787
38247,227.67243766784668
38248,227.6790452003479
38249,227.6855354309082
38250,227.690762758255
38251,227.6956090927124
38252,227.70151042938232
38253,227.7071132659912
38254,227.7107515335083
38255,227.71536374092102
38256,227.72392964363098
38257,227.72930073738098
38258,227.7367308139801
38259,227.7413957118988
38260,227.74917674064636
38261,227.75655555725098
38262,227.76063871383667
38263,227.76547741889954
38264,227.77077436447144
38265,227.77608513832092
38266,227.7818775177002
38267,227.78846049308777
38268,227.79455280303955
38269,227.7984848022461
38270,227.80606031417847
38271,227.81125164031982
38272,227.81725597381592
38273,227.82123351097107
38274,227.82792472839355
38275,227.832914352417
38276,227.83981657028198
38277,227.84351539611816
38278,227.8560287952423
38279,227.8604531288147
38280,227.86501097679138
38281,227.87104558944702
38282,227.8758053779602
38283,227.88092756271362
38284,227.88539266586304
38285,227.89178252220154
38286,227.89932489395142
38287,227.90613889694214
38288,227.9120488166809
38289,227.91800212860107
38290,227.92439436912537
38291,227.92905068397522
38292,227.93608474731445
38293,227.94322896003723
38294,227.94866681098938
38295,227.95542311668396
38296,227.96057057380676
38297,227.96604371070862
38298,227.9706630706787
38299,227.97709608078003
38300,227.98263669013977
38301,227.98685789108276
38302,227.99330615997314
38303,227.99940514564514
